policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0171,0.55,0.55,12,1,24,1,6297,0.1787,0.4172,0.8444,0.3242,0.2086,4.7296,12.0,12.0,1.0,0.0,0.0,0.0,0.6533,0.2196,0.2971,0.7618,0.2831,0.3686,0.808,0.307,0.3965,0.8444,0.3242,0.4172,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2971, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.2196}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3686, 'positive_alert_rate': 0.7618, 'negative_alert_rate': 0.2831}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3965, 'positive_alert_rate': 0.808, 'negative_alert_rate': 0.307}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4172, 'positive_alert_rate': 0.8444, 'negative_alert_rate': 0.3242}]",0.0742,False
policy_0175,0.55,0.5,12,1,6,1,6297,0.1787,0.4172,0.8444,0.3242,0.2086,5.4321,12.0,12.0,1.0,0.0,0.0,0.0,0.6533,0.2196,0.2971,0.7618,0.2831,0.3686,0.808,0.307,0.3965,0.8444,0.3242,0.4172,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2971, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.2196}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3686, 'positive_alert_rate': 0.7618, 'negative_alert_rate': 0.2831}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3965, 'positive_alert_rate': 0.808, 'negative_alert_rate': 0.307}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4172, 'positive_alert_rate': 0.8444, 'negative_alert_rate': 0.3242}]",0.0742,False
policy_0176,0.55,0.5,12,1,12,1,6297,0.1787,0.4172,0.8444,0.3242,0.2086,5.4321,12.0,12.0,1.0,0.0,0.0,0.0,0.6533,0.2196,0.2971,0.7618,0.2831,0.3686,0.808,0.307,0.3965,0.8444,0.3242,0.4172,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2971, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.2196}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3686, 'positive_alert_rate': 0.7618, 'negative_alert_rate': 0.2831}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3965, 'positive_alert_rate': 0.808, 'negative_alert_rate': 0.307}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4172, 'positive_alert_rate': 0.8444, 'negative_alert_rate': 0.3242}]",0.0742,False
policy_0177,0.55,0.5,12,1,24,1,6297,0.1787,0.4172,0.8444,0.3242,0.2086,5.4321,12.0,12.0,1.0,0.0,0.0,0.0,0.6533,0.2196,0.2971,0.7618,0.2831,0.3686,0.808,0.307,0.3965,0.8444,0.3242,0.4172,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.2971, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.2196}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3686, 'positive_alert_rate': 0.7618, 'negative_alert_rate': 0.2831}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.3965, 'positive_alert_rate': 0.808, 'negative_alert_rate': 0.307}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4172, 'positive_alert_rate': 0.8444, 'negative_alert_rate': 0.3242}]",0.0742,False
policy_0148,0.55,0.55,8,2,6,1,6297,0.1787,0.4205,0.8373,0.3299,0.2103,5.0251,9.0,9.0,1.0,0.0,0.0,0.0,0.68,0.244,0.3219,0.7698,0.2954,0.3802,0.8089,0.3138,0.4023,0.8373,0.3299,0.4205,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3219, 'positive_alert_rate': 0.68, 'negative_alert_rate': 0.244}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3802, 'positive_alert_rate': 0.7698, 'negative_alert_rate': 0.2954}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4023, 'positive_alert_rate': 0.8089, 'negative_alert_rate': 0.3138}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4205, 'positive_alert_rate': 0.8373, 'negative_alert_rate': 0.3299}]",0.0799,False
policy_0149,0.55,0.55,8,2,12,1,6297,0.1787,0.4205,0.8373,0.3299,0.2103,5.0251,9.0,9.0,1.0,0.0,0.0,0.0,0.68,0.244,0.3219,0.7698,0.2954,0.3802,0.8089,0.3138,0.4023,0.8373,0.3299,0.4205,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3219, 'positive_alert_rate': 0.68, 'negative_alert_rate': 0.244}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3802, 'positive_alert_rate': 0.7698, 'negative_alert_rate': 0.2954}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4023, 'positive_alert_rate': 0.8089, 'negative_alert_rate': 0.3138}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4205, 'positive_alert_rate': 0.8373, 'negative_alert_rate': 0.3299}]",0.0799,False
policy_0150,0.55,0.55,8,2,24,1,6297,0.1787,0.4205,0.8373,0.3299,0.2103,5.0251,9.0,9.0,1.0,0.0,0.0,0.0,0.68,0.244,0.3219,0.7698,0.2954,0.3802,0.8089,0.3138,0.4023,0.8373,0.3299,0.4205,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3219, 'positive_alert_rate': 0.68, 'negative_alert_rate': 0.244}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3802, 'positive_alert_rate': 0.7698, 'negative_alert_rate': 0.2954}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4023, 'positive_alert_rate': 0.8089, 'negative_alert_rate': 0.3138}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4205, 'positive_alert_rate': 0.8373, 'negative_alert_rate': 0.3299}]",0.0799,False
policy_0154,0.55,0.5,8,2,6,1,6297,0.1787,0.4205,0.8373,0.3299,0.2103,5.7567,9.0,9.0,1.0,0.0,0.0,0.0,0.68,0.244,0.3219,0.7698,0.2954,0.3802,0.8089,0.3138,0.4023,0.8373,0.3299,0.4205,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3219, 'positive_alert_rate': 0.68, 'negative_alert_rate': 0.244}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3802, 'positive_alert_rate': 0.7698, 'negative_alert_rate': 0.2954}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4023, 'positive_alert_rate': 0.8089, 'negative_alert_rate': 0.3138}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4205, 'positive_alert_rate': 0.8373, 'negative_alert_rate': 0.3299}]",0.0799,False
policy_0155,0.55,0.5,8,2,12,1,6297,0.1787,0.4205,0.8373,0.3299,0.2103,5.7567,9.0,9.0,1.0,0.0,0.0,0.0,0.68,0.244,0.3219,0.7698,0.2954,0.3802,0.8089,0.3138,0.4023,0.8373,0.3299,0.4205,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3219, 'positive_alert_rate': 0.68, 'negative_alert_rate': 0.244}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3802, 'positive_alert_rate': 0.7698, 'negative_alert_rate': 0.2954}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4023, 'positive_alert_rate': 0.8089, 'negative_alert_rate': 0.3138}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4205, 'positive_alert_rate': 0.8373, 'negative_alert_rate': 0.3299}]",0.0799,False
policy_0156,0.55,0.5,8,2,24,1,6297,0.1787,0.4205,0.8373,0.3299,0.2103,5.7567,9.0,9.0,1.0,0.0,0.0,0.0,0.68,0.244,0.3219,0.7698,0.2954,0.3802,0.8089,0.3138,0.4023,0.8373,0.3299,0.4205,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3219, 'positive_alert_rate': 0.68, 'negative_alert_rate': 0.244}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3802, 'positive_alert_rate': 0.7698, 'negative_alert_rate': 0.2954}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4023, 'positive_alert_rate': 0.8089, 'negative_alert_rate': 0.3138}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4205, 'positive_alert_rate': 0.8373, 'negative_alert_rate': 0.3299}]",0.0799,False
policy_0136,0.55,0.55,7,2,6,1,6297,0.1787,0.4254,0.84,0.3353,0.2127,5.1097,8.0,8.0,1.0,0.0,0.0,0.0,0.6898,0.2531,0.3311,0.776,0.302,0.3867,0.8124,0.3198,0.4078,0.84,0.3353,0.4254,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3311, 'positive_alert_rate': 0.6898, 'negative_alert_rate': 0.2531}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3867, 'positive_alert_rate': 0.776, 'negative_alert_rate': 0.302}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4078, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3198}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4254, 'positive_alert_rate': 0.84, 'negative_alert_rate': 0.3353}]",0.0853,False
policy_0137,0.55,0.55,7,2,12,1,6297,0.1787,0.4254,0.84,0.3353,0.2127,5.1097,8.0,8.0,1.0,0.0,0.0,0.0,0.6898,0.2531,0.3311,0.776,0.302,0.3867,0.8124,0.3198,0.4078,0.84,0.3353,0.4254,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3311, 'positive_alert_rate': 0.6898, 'negative_alert_rate': 0.2531}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3867, 'positive_alert_rate': 0.776, 'negative_alert_rate': 0.302}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4078, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3198}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4254, 'positive_alert_rate': 0.84, 'negative_alert_rate': 0.3353}]",0.0853,False
policy_0138,0.55,0.55,7,2,24,1,6297,0.1787,0.4254,0.84,0.3353,0.2127,5.1097,8.0,8.0,1.0,0.0,0.0,0.0,0.6898,0.2531,0.3311,0.776,0.302,0.3867,0.8124,0.3198,0.4078,0.84,0.3353,0.4254,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3311, 'positive_alert_rate': 0.6898, 'negative_alert_rate': 0.2531}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3867, 'positive_alert_rate': 0.776, 'negative_alert_rate': 0.302}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4078, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3198}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4254, 'positive_alert_rate': 0.84, 'negative_alert_rate': 0.3353}]",0.0853,False
policy_0142,0.55,0.5,7,2,6,1,6297,0.1787,0.4254,0.84,0.3353,0.2127,5.8863,8.0,8.0,1.0,0.0,0.0,0.0,0.6898,0.2531,0.3311,0.776,0.302,0.3867,0.8124,0.3198,0.4078,0.84,0.3353,0.4254,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3311, 'positive_alert_rate': 0.6898, 'negative_alert_rate': 0.2531}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3867, 'positive_alert_rate': 0.776, 'negative_alert_rate': 0.302}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4078, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3198}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4254, 'positive_alert_rate': 0.84, 'negative_alert_rate': 0.3353}]",0.0853,False
policy_0143,0.55,0.5,7,2,12,1,6297,0.1787,0.4254,0.84,0.3353,0.2127,5.8863,8.0,8.0,1.0,0.0,0.0,0.0,0.6898,0.2531,0.3311,0.776,0.302,0.3867,0.8124,0.3198,0.4078,0.84,0.3353,0.4254,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3311, 'positive_alert_rate': 0.6898, 'negative_alert_rate': 0.2531}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3867, 'positive_alert_rate': 0.776, 'negative_alert_rate': 0.302}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4078, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3198}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4254, 'positive_alert_rate': 0.84, 'negative_alert_rate': 0.3353}]",0.0853,False
policy_0144,0.55,0.5,7,2,24,1,6297,0.1787,0.4254,0.84,0.3353,0.2127,5.8863,8.0,8.0,1.0,0.0,0.0,0.0,0.6898,0.2531,0.3311,0.776,0.302,0.3867,0.8124,0.3198,0.4078,0.84,0.3353,0.4254,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3311, 'positive_alert_rate': 0.6898, 'negative_alert_rate': 0.2531}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3867, 'positive_alert_rate': 0.776, 'negative_alert_rate': 0.302}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4078, 'positive_alert_rate': 0.8124, 'negative_alert_rate': 0.3198}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4254, 'positive_alert_rate': 0.84, 'negative_alert_rate': 0.3353}]",0.0853,False
policy_0157,0.55,0.55,10,1,6,1,6297,0.1787,0.4293,0.8498,0.3378,0.2146,4.9007,10.0,10.0,1.0,0.0,0.0,0.0,0.6933,0.2483,0.3278,0.7742,0.3001,0.3848,0.8169,0.3215,0.41,0.8498,0.3378,0.4293,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3278, 'positive_alert_rate': 0.6933, 'negative_alert_rate': 0.2483}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3848, 'positive_alert_rate': 0.7742, 'negative_alert_rate': 0.3001}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.41, 'positive_alert_rate': 0.8169, 'negative_alert_rate': 0.3215}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4293, 'positive_alert_rate': 0.8498, 'negative_alert_rate': 0.3378}]",0.0878,False
policy_0158,0.55,0.55,10,1,12,1,6297,0.1787,0.4293,0.8498,0.3378,0.2146,4.9007,10.0,10.0,1.0,0.0,0.0,0.0,0.6933,0.2483,0.3278,0.7742,0.3001,0.3848,0.8169,0.3215,0.41,0.8498,0.3378,0.4293,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3278, 'positive_alert_rate': 0.6933, 'negative_alert_rate': 0.2483}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3848, 'positive_alert_rate': 0.7742, 'negative_alert_rate': 0.3001}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.41, 'positive_alert_rate': 0.8169, 'negative_alert_rate': 0.3215}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4293, 'positive_alert_rate': 0.8498, 'negative_alert_rate': 0.3378}]",0.0878,False
policy_0159,0.55,0.55,10,1,24,1,6297,0.1787,0.4293,0.8498,0.3378,0.2146,4.9007,10.0,10.0,1.0,0.0,0.0,0.0,0.6933,0.2483,0.3278,0.7742,0.3001,0.3848,0.8169,0.3215,0.41,0.8498,0.3378,0.4293,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3278, 'positive_alert_rate': 0.6933, 'negative_alert_rate': 0.2483}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3848, 'positive_alert_rate': 0.7742, 'negative_alert_rate': 0.3001}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.41, 'positive_alert_rate': 0.8169, 'negative_alert_rate': 0.3215}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4293, 'positive_alert_rate': 0.8498, 'negative_alert_rate': 0.3378}]",0.0878,False
policy_0163,0.55,0.5,10,1,6,1,6297,0.1787,0.4293,0.8498,0.3378,0.2146,5.712,10.0,10.0,1.0,0.0,0.0,0.0,0.6933,0.2483,0.3278,0.7742,0.3001,0.3848,0.8169,0.3215,0.41,0.8498,0.3378,0.4293,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3278, 'positive_alert_rate': 0.6933, 'negative_alert_rate': 0.2483}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3848, 'positive_alert_rate': 0.7742, 'negative_alert_rate': 0.3001}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.41, 'positive_alert_rate': 0.8169, 'negative_alert_rate': 0.3215}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4293, 'positive_alert_rate': 0.8498, 'negative_alert_rate': 0.3378}]",0.0878,False
policy_0164,0.55,0.5,10,1,12,1,6297,0.1787,0.4293,0.8498,0.3378,0.2146,5.712,10.0,10.0,1.0,0.0,0.0,0.0,0.6933,0.2483,0.3278,0.7742,0.3001,0.3848,0.8169,0.3215,0.41,0.8498,0.3378,0.4293,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3278, 'positive_alert_rate': 0.6933, 'negative_alert_rate': 0.2483}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3848, 'positive_alert_rate': 0.7742, 'negative_alert_rate': 0.3001}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.41, 'positive_alert_rate': 0.8169, 'negative_alert_rate': 0.3215}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4293, 'positive_alert_rate': 0.8498, 'negative_alert_rate': 0.3378}]",0.0878,False
policy_0165,0.55,0.5,10,1,24,1,6297,0.1787,0.4293,0.8498,0.3378,0.2146,5.712,10.0,10.0,1.0,0.0,0.0,0.0,0.6933,0.2483,0.3278,0.7742,0.3001,0.3848,0.8169,0.3215,0.41,0.8498,0.3378,0.4293,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3278, 'positive_alert_rate': 0.6933, 'negative_alert_rate': 0.2483}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.3848, 'positive_alert_rate': 0.7742, 'negative_alert_rate': 0.3001}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.41, 'positive_alert_rate': 0.8169, 'negative_alert_rate': 0.3215}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4293, 'positive_alert_rate': 0.8498, 'negative_alert_rate': 0.3378}]",0.0878,False
policy_0124,0.55,0.55,6,2,6,1,6297,0.1787,0.4308,0.8427,0.3413,0.2154,5.2039,7.0,7.0,1.0,0.0,0.0,0.0,0.7013,0.262,0.3405,0.7813,0.3086,0.393,0.816,0.326,0.4135,0.8427,0.3413,0.4308,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3405, 'positive_alert_rate': 0.7013, 'negative_alert_rate': 0.262}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.393, 'positive_alert_rate': 0.7813, 'negative_alert_rate': 0.3086}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4135, 'positive_alert_rate': 0.816, 'negative_alert_rate': 0.326}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4308, 'positive_alert_rate': 0.8427, 'negative_alert_rate': 0.3413}]",0.0913,False
policy_0125,0.55,0.55,6,2,12,1,6297,0.1787,0.4308,0.8427,0.3413,0.2154,5.2039,7.0,7.0,1.0,0.0,0.0,0.0,0.7013,0.262,0.3405,0.7813,0.3086,0.393,0.816,0.326,0.4135,0.8427,0.3413,0.4308,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3405, 'positive_alert_rate': 0.7013, 'negative_alert_rate': 0.262}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.393, 'positive_alert_rate': 0.7813, 'negative_alert_rate': 0.3086}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4135, 'positive_alert_rate': 0.816, 'negative_alert_rate': 0.326}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4308, 'positive_alert_rate': 0.8427, 'negative_alert_rate': 0.3413}]",0.0913,False
policy_0126,0.55,0.55,6,2,24,1,6297,0.1787,0.4308,0.8427,0.3413,0.2154,5.2039,7.0,7.0,1.0,0.0,0.0,0.0,0.7013,0.262,0.3405,0.7813,0.3086,0.393,0.816,0.326,0.4135,0.8427,0.3413,0.4308,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3405, 'positive_alert_rate': 0.7013, 'negative_alert_rate': 0.262}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.393, 'positive_alert_rate': 0.7813, 'negative_alert_rate': 0.3086}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4135, 'positive_alert_rate': 0.816, 'negative_alert_rate': 0.326}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4308, 'positive_alert_rate': 0.8427, 'negative_alert_rate': 0.3413}]",0.0913,False
policy_0130,0.55,0.5,6,2,6,1,6297,0.1787,0.4308,0.8427,0.3413,0.2154,6.0018,7.0,7.0,1.0,0.0,0.0,0.0,0.7013,0.262,0.3405,0.7813,0.3086,0.393,0.816,0.326,0.4135,0.8427,0.3413,0.4308,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3405, 'positive_alert_rate': 0.7013, 'negative_alert_rate': 0.262}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.393, 'positive_alert_rate': 0.7813, 'negative_alert_rate': 0.3086}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4135, 'positive_alert_rate': 0.816, 'negative_alert_rate': 0.326}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4308, 'positive_alert_rate': 0.8427, 'negative_alert_rate': 0.3413}]",0.0913,False
policy_0131,0.55,0.5,6,2,12,1,6297,0.1787,0.4308,0.8427,0.3413,0.2154,6.0018,7.0,7.0,1.0,0.0,0.0,0.0,0.7013,0.262,0.3405,0.7813,0.3086,0.393,0.816,0.326,0.4135,0.8427,0.3413,0.4308,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.3405, 'positive_alert_rate': 0.7013, 'negative_alert_rate': 0.262}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.393, 'positive_alert_rate': 0.7813, 'negative_alert_rate': 0.3086}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.4135, 'positive_alert_rate': 0.816, 'negative_alert_rate': 0.326}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.4308, 'positive_alert_rate': 0.8427, 'negative_alert_rate': 0.3413}]",0.0913,False
