policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_1708,0.88,0.88,7,1,48,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,1.6437,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1713,0.88,0.86,7,1,6,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,1.9415,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1714,0.88,0.86,7,1,12,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,1.9415,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1715,0.88,0.86,7,1,24,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,1.9415,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1716,0.88,0.86,7,1,48,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,1.9415,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1721,0.88,0.83,7,1,6,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,2.3208,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1722,0.88,0.83,7,1,12,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,2.3208,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1723,0.88,0.83,7,1,24,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,2.3208,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_1724,0.88,0.83,7,1,48,1,6297,0.1787,0.3092,0.5218,0.263,0.1754,2.3208,7.0,8.0,1.0,0.0,0.0,0.0,0.4882,0.2468,0.2894,0.493,0.2648,0.3044,0.4893,0.295,0.3318,0.4794,0.3095,0.343,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2894, 'positive_alert_rate': 0.4882, 'negative_alert_rate': 0.2468}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3044, 'positive_alert_rate': 0.493, 'negative_alert_rate': 0.2648}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3318, 'positive_alert_rate': 0.4893, 'negative_alert_rate': 0.295}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.343, 'positive_alert_rate': 0.4794, 'negative_alert_rate': 0.3095}]",0.0352,False
policy_0337,0.84,0.84,6,1,6,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.5696,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0338,0.84,0.84,6,1,12,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.5696,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0339,0.84,0.84,6,1,24,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.5696,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0340,0.84,0.84,6,1,48,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.5696,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0345,0.84,0.82,6,1,6,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.9339,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0346,0.84,0.82,6,1,12,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.9339,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0347,0.84,0.82,6,1,24,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.9339,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0348,0.84,0.82,6,1,48,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,2.9339,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0353,0.84,0.79,6,1,6,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,3.36,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0354,0.84,0.79,6,1,12,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,3.36,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0355,0.84,0.79,6,1,24,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,3.36,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_0356,0.84,0.79,6,1,48,1,6297,0.1787,0.431,0.6187,0.3902,0.2444,3.36,6.0,7.0,1.0,0.3665,0.1744,0.2087,0.59,0.3738,0.4119,0.5905,0.3928,0.4271,0.5921,0.4293,0.4602,0.5807,0.4455,0.4722,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.2087, 'positive_alert_rate': 0.3665, 'negative_alert_rate': 0.1744}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.4119, 'positive_alert_rate': 0.59, 'negative_alert_rate': 0.3738}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.4271, 'positive_alert_rate': 0.5905, 'negative_alert_rate': 0.3928}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.4602, 'positive_alert_rate': 0.5921, 'negative_alert_rate': 0.4293}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.4722, 'positive_alert_rate': 0.5807, 'negative_alert_rate': 0.4455}]",0.0402,False
policy_1585,0.875,0.875,9,1,6,1,6297,0.1787,0.3116,0.5156,0.2672,0.1767,1.5617,9.0,9.0,1.0,0.0,0.0,0.0,0.4891,0.2515,0.2934,0.492,0.2692,0.3079,0.4872,0.2975,0.3335,0.4782,0.3132,0.3458,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2934, 'positive_alert_rate': 0.4891, 'negative_alert_rate': 0.2515}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3079, 'positive_alert_rate': 0.492, 'negative_alert_rate': 0.2692}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.4872, 'negative_alert_rate': 0.2975}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3458, 'positive_alert_rate': 0.4782, 'negative_alert_rate': 0.3132}]",0.0424,False
policy_1586,0.875,0.875,9,1,12,1,6297,0.1787,0.3116,0.5156,0.2672,0.1767,1.5617,9.0,9.0,1.0,0.0,0.0,0.0,0.4891,0.2515,0.2934,0.492,0.2692,0.3079,0.4872,0.2975,0.3335,0.4782,0.3132,0.3458,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2934, 'positive_alert_rate': 0.4891, 'negative_alert_rate': 0.2515}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3079, 'positive_alert_rate': 0.492, 'negative_alert_rate': 0.2692}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.4872, 'negative_alert_rate': 0.2975}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3458, 'positive_alert_rate': 0.4782, 'negative_alert_rate': 0.3132}]",0.0424,False
policy_1587,0.875,0.875,9,1,24,1,6297,0.1787,0.3116,0.5156,0.2672,0.1767,1.5617,9.0,9.0,1.0,0.0,0.0,0.0,0.4891,0.2515,0.2934,0.492,0.2692,0.3079,0.4872,0.2975,0.3335,0.4782,0.3132,0.3458,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2934, 'positive_alert_rate': 0.4891, 'negative_alert_rate': 0.2515}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3079, 'positive_alert_rate': 0.492, 'negative_alert_rate': 0.2692}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.4872, 'negative_alert_rate': 0.2975}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3458, 'positive_alert_rate': 0.4782, 'negative_alert_rate': 0.3132}]",0.0424,False
policy_1588,0.875,0.875,9,1,48,1,6297,0.1787,0.3116,0.5156,0.2672,0.1767,1.5617,9.0,9.0,1.0,0.0,0.0,0.0,0.4891,0.2515,0.2934,0.492,0.2692,0.3079,0.4872,0.2975,0.3335,0.4782,0.3132,0.3458,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2934, 'positive_alert_rate': 0.4891, 'negative_alert_rate': 0.2515}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3079, 'positive_alert_rate': 0.492, 'negative_alert_rate': 0.2692}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.4872, 'negative_alert_rate': 0.2975}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3458, 'positive_alert_rate': 0.4782, 'negative_alert_rate': 0.3132}]",0.0424,False
policy_1593,0.875,0.855,9,1,6,1,6297,0.1787,0.3116,0.5156,0.2672,0.1767,1.8549,9.0,9.0,1.0,0.0,0.0,0.0,0.4891,0.2515,0.2934,0.492,0.2692,0.3079,0.4872,0.2975,0.3335,0.4782,0.3132,0.3458,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2934, 'positive_alert_rate': 0.4891, 'negative_alert_rate': 0.2515}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3079, 'positive_alert_rate': 0.492, 'negative_alert_rate': 0.2692}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.4872, 'negative_alert_rate': 0.2975}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3458, 'positive_alert_rate': 0.4782, 'negative_alert_rate': 0.3132}]",0.0424,False
policy_1594,0.875,0.855,9,1,12,1,6297,0.1787,0.3116,0.5156,0.2672,0.1767,1.8549,9.0,9.0,1.0,0.0,0.0,0.0,0.4891,0.2515,0.2934,0.492,0.2692,0.3079,0.4872,0.2975,0.3335,0.4782,0.3132,0.3458,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.2934, 'positive_alert_rate': 0.4891, 'negative_alert_rate': 0.2515}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.3079, 'positive_alert_rate': 0.492, 'negative_alert_rate': 0.2692}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.3335, 'positive_alert_rate': 0.4872, 'negative_alert_rate': 0.2975}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.3458, 'positive_alert_rate': 0.4782, 'negative_alert_rate': 0.3132}]",0.0424,False
